1 0 0 0 0 0 0.0198403253586671 0 0 0 0 0 0 0 0 0.0339873732306071 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0360280968798065 0 0.0378103484117687 0 0 0 0 0 0 0 0 0 0.0456787263779904 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.0292418053787394 0 0 0 0 0.0438009834096617 0 0 0 0.0500925330294462 0 0 0 0 0 0 0 0 0 0 0.0210944325344804 0.0141908540227881 0 0 0 0.0371513682217675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.028662086648757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.124057412723749 0 0 0.0520475554655016 0 0.0546222636376468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.00499945516847248 0 0 0 0 0 0.0674048171189473 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0432780404880932 0.0145572144203208 0.0369184512541006 0 0 0.0190552461586912 0 0 0 0 0 0 0 0 0 0.0230206652916529 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.0118820031866799 0 0 0 0 0.0266968857281144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0172987717963958 0.0438712960378978 0.0215765595672989 0 0.0905756679281178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0.0218536049648761 0 0 0 0.0267664363140353 0 0 0 0 0.0962235717863764 0 0 0 0.0366816912369227 0 0 0 0 0 0 0 0 0 0 0.0231705030945346 0.0311749772373954 0.0395313225543984 0.077768382783337 0 0 0 0 0 0 0 0 0 0 0.0334483675679501 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.0262782955619474 0 0 0 0 0 0 0 0 0.0300106045971991 0 0 0 0 0 0 0 0 0 0 0 0 0.129367959914589 0.0636250976215934 0 0.0667725280308552 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.00836739727541643 0 0 0 0 0 0 0 0 0.086002376179011 0 0 0 0 0 0 0 0 0 0 0 0 0.0617890026065659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.0236661056583824 0 0 0 0 0 0 0 0 0.0270274050915888 0 0.0429864253331219 0 0 0 0 0 0 0 0 0 0 0.116508157879977 0.0573004546389972 0 0.0601350152155156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.0182213786943214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134555678256906 0 0 0.138900277998537 0 0 0 0 0 0 0 0 0 0 0.109016367444275 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.0210806353536847 0 0 0 0 0.0947293657931811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.076560757858605 0 0.0401740472021078 0 0 0 0 0 0 0 0 0 0.0485343136661064 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.01501398237563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.110870676460927 0 0 0.0858378924349753 0 0 0 0 0 0 0 0 0 0 0.0449134460932324 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.0277096230214831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0335453162409892 0 0.105614245921966 0 0 0 0 0 0.0437024701450156 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.0177035469591877 0 0 0 0 0.0397769267291206 0 0 0 0.0303269753459283 0 0 0 0 0 0 0 0 0 0 0.0383129159210302 0 0 0.032147915592684 0 0.0337382208482072 0 0.0489828340841741 0 0 0 0.0418819519041244 0 0 0 0 0 0 0 0 0 0.0418961427625015 0 0 
1 0 0 0 0 0 0.0276690353868891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0185747137302737 0.0548119321891789 0 0.00958723159922025 0 0 0 0 0 0 0 0 0 0 0.120393154323849 0 0 0 0 0 0.0307762129748793 0 
1 0 0 0 0 0 0.0260536503918571 0 0 0 0 0 0 0 0 0.00743851326259441 0 0 0 0 0 0 0 0 0 0 0.0469864089571186 0.0189654953592782 0 0.0473108894850047 0.0130503645892984 0.0248256412358731 0 0 0 0 0 0.0102726846692939 0 0 0.0135656845350625 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0.0085231799094322 0 0 0 0 0 0 0 0 0.0584023681984508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.032485798103209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
