+1 0.00086944580078125 0.00930206298828125 0.00929412841796875 0.0097125244140625 0.003480224609375 0.0342598670723747 0.00536407470703125 0.00145965576171875 0.00073089599609375 0.0071722412109375 0.0092987060546875 0.00092498779296875 0.0099530029296875 0.00237548828125 0.007911376953125 0.00392364501953125 0.00993438720703125 0.00903350830078125 0.00752593994140625 0.00813018798828125 0.002716064453125 0.00083099365234375 0.00265960693359375 0.008277587890625 0.00424041748046875 0.148286149621374 0.0570037235976456 0.00247344970703125 0.00165435791015625 0.00924468994140625 0.0373086482671729 0.00868988037109375 0.0270832794680822 0.00747039794921875 0.00870880126953125 0.005491943359375 0.0067266845703125 0.0040277099609375 0.00683990478515625 0.006068115234375 0.0049542236328125 0.004886474609375 0.00140777587890625 0.00962249755859375 0.00644317626953125 0.002188720703125 0.00952667236328125 0.00919281005859375 0.00393890380859375
+1 0.00439361572265625 0.00995880126953125 0.002591552734375 0.00715362548828125 0.0097528076171875 0.0342598670723747 0.002633056640625 0.00930511474609375 0.0064886474609375 0.00726043701171875 0.0012139892578125 0.0058355712890625 0.0016607666015625 0.00270904541015625 0.00621307373046875 0.00408905029296875 0.0052911376953125 0.00221038818359375 0.00983306884765625 0.00695556640625 0.0052197265625 0.0077178955078125 0.00479248046875 0.0055419921875 0.00533843994140625 0.148286149621374 0.0570037235976456 0.00061370849609375 0.0075146484375 0.00872283935546875 0.0373086482671729 0.004368896484375 0.0270832794680822 0.00169677734375 0.00166412353515625 0.0091070556640625 0.00028472900390625 0.0046075439453125 0.007950439453125 0.00435302734375 0.0047515869140625 0.0030340576171875 0.00986419677734375 0.009002685546875 0.00371246337890625 0.00517486572265625 0.00310943603515625 4.974365234375e-005 0.00886749267578125
+1 0.0062396240234375 0.00445648193359375 0.006463623046875 0.0010302734375 0.00888031005859375 0.00482709726364712 0.00380767822265625 0.00917083740234375 0.002864990234375 0.00178314208984375 0.00197540283203125 0.00471343994140625 0.00908935546875 0.00558837890625 1.89208984375e-005 0.00152069091796875 0.0526067936384763 0.00527801513671875 0.00099578857421875 0.00308197021484375 0.0058587646484375 0.0051629638671875 0.00512237548828125 0.00429901123046875 0.00659149169921875 0.10446503857735 0.0281106990768854 0.0356456751828835 0.00871063232421875 0.0040557861328125 0.00582763671875 0.0008551025390625 0.008448486328125 0.00152252197265625 0.00809295654296875 0.00593963623046875 0.0099163818359375 0.0098651123046875 0.00609588623046875 0.00903076171875 0.00077056884765625 0.0026434326171875 0.00457122802734375 0.0046771240234375 0.00609954833984375 0.003385009765625 0.00155487060546875 0.00791900634765625 0.00834808349609375
+1 0.00018951416015625 0.00011260986328125 0.00608734130859375 0.00504791259765625 0.0001629638671875 0.00797462873810959 0.0094451904296875 3.7841796875e-005 0.009085693359375 0.00018341064453125 0.00501129150390625 0.00262298583984375 0.00912261962890625 0.00975921630859375 0.00802459716796875 0.00595947265625 0.0091925048828125 0.0076922607421875 0.0046600341796875 0.00015899658203125 0.00804473876953125 0.0054742431640625 0.002225341796875 0.00295257568359375 0.00852783203125 0.0345163916642208 0.0696606189381528 0.0081805419921875 0.00836273193359375 0.00969329833984375 0.00908935546875 0.0086810302734375 0.0441290005061936 0.008602294921875 0.00242706298828125 0.0051336669921875 0.00899658203125 0.0028826904296875 0.00553741455078125 0.007421875 0.008857421875 0.00837554931640625 0.00806884765625 8.056640625e-005 0.00826690673828125 0.00355712890625 0.005595703125 0.0083843994140625 0.00040924072265625
+1 0.00393463134765625 0.00664581298828125 0.002059326171875 0.0037872314453125 0.003873291015625 0.020398477445271 0.0086322021484375 0.003134765625 0.0091192626953125 0.00821014404296875 0.0458319874879689 0.00595703125 0.00528778076171875 0.0071484375 0.0349435129583541 0.00676605224609375 0.0027325439453125 0.00435760498046875 0.0073089599609375 0.00077239990234375 0.00104217529296875 0.00041595458984375 0.0002569580078125 0.0063134765625 0.00800262451171875 0.0441451169688967 0.009337158203125 0.0753162264530517 0.0370416466621968 0.0613060121073632 0.00395263671875 0.00927703857421875 0.0026251220703125 0.0071697998046875 0.00710662841796875 0.00956756591796875 0.0014190673828125 0.0050128173828125 0.0012347412109375 0.00321563720703125 0.0053680419921875 0.009521484375 0.0055377197265625 0.00613677978515625 0.0011639404296875 0.0023040771484375 0.0051361083984375 0.0623952610910362 0.0089202880859375
+1 0.00734893798828125 0.0052960205078125 0.0011962890625 0.005809326171875 0.0054156494140625 0.0331457691319788 0.0089947509765625 0.00804290771484375 0.00497222900390625 0.003226318359375 0.00254425048828125 0.00373260498046875 0.0035943603515625 0.00616455078125 0.0096795654296875 0.0073876953125 0.008717041015625 0.0087261962890625 0.00963134765625 0.00034332275390625 0.00424774169921875 0.00044342041015625 0.0050396728515625 0.00597381591796875 0.0011834716796875 0.00997100830078125 2.13623046875e-006 0.00679656982421875 0.002542724609375 0.00154022216796875 0.126333924126773 0.00503570556640625 0.00792755126953125 0.00252044677734375 0.000299072265625 0.00320404052734375 0.00802703857421875 0.00116241455078125 0.00928985595703125 0.00626739501953125 0.0043743896484375 0.00857513427734375 0.0084893798828125 0.0019537353515625 0.00466949462890625 0.00400665283203125 0.00810791015625 0.00076873779296875 0.00898223876953125
+1 0.00234039306640625 0.0022808837890625 0.00714691162109375 0.00889251708984375 0.00841033935546875 0.0218491019698381 0.00265777587890625 0.0075115966796875 0.00414825439453125 0.00608795166015625 0.00338531494140625 0.001143798828125 0.00691986083984375 0.0034283447265625 0.0044183349609375 0.00882476806640625 0.001712646484375 0.0584788160942556 0.00334808349609375 0.00622283935546875 0.00119537353515625 0.0088214111328125 0.00330718994140625 0.0077728271484375 0.00556365966796875 0.0472844683977855 0.0159048362045602 0.0403361455817294 0.00498291015625 0.00859466552734375 0.0208192694179522 0.0023828125 0.0024395751953125 0.00464630126953125 0.00096923828125 0.00795013427734375 0.077533872728326 0.00880462646484375 0.00400604248046875 0.00912139892578125 0.00501129150390625 0.00845184326171875 0.0053424072265625 0.00640777587890625 0.0028778076171875 0.00483612060546875 0.00875701904296875 0.00090118408203125 0.00786102294921875
+1 0.008197021484375 0.007327880859375 0.00108062744140625 0.0090960693359375 0.00409759521484375 0.00348466932721003 0.00970794677734375 0.008828125 0.00026885986328125 0.0051043701171875 0.0014398193359375 0.009959716796875 0.0066595458984375 0.000264892578125 0.0018841552734375 0.0040728759765625 0.00831512451171875 0.0023162841796875 0.00766387939453125 0.00196533203125 0.00583587646484375 0.005477294921875 0.0030621337890625 0.00497467041015625 0.00765472412109375 0.0452478285578935 0.0710256494147685 0.0072601318359375 0.0506225585902376 0.0057537841796875 0.0002313232421875 0.005604248046875 0.0578490784540854 0.00183319091796875 0.0093780517578125 0.0082952880859375 0.005634765625 0.0001068115234375 0.00592376708984375 0.00965423583984375 0.0032745361328125 0.00791534423828125 0.00267669677734375 0.0017706298828125 0.0010687255859375 0.00829254150390625 0.00169219970703125 6.7138671875e-006 0.00334716796875
+1 0.00441131591796875 0.003831787109375 0.0053179931640625 0.00756805419921875 0.00783447265625 0.00785445606167515 0.00112548828125 0.0083416748046875 0.00954132080078125 0.0065130615234375 0.00153594970703125 0.00069976806640625 0.00937225341796875 0.00327484130859375 0.0538201516085403 0.00240753173828125 0.0005816650390625 0.0054345703125 0.00337005615234375 0.005220947265625 0.00827667236328125 0.0015423583984375 0.004676513671875 0.00079254150390625 0.0079534912109375 0.0087469482421875 0.00812713623046875 0.0580011908235646 0.0570517063228698 0.00470550537109375 0.00179046630859375 0.002335205078125 0.00658599853515625 0.00732635498046875 0.006185302734375 0.0066949462890625 0.00792449951171875 0.00890533447265625 0.0081201171875 0.0490761508769594 0.0087677001953125 0.00622039794921875 0.00666046142578125 0.0033685302734375 0.004896240234375 0.00314483642578125 0.00153900146484375 0.0070318603515625 0.00324920654296875
+1 0.0093182373046875 0.00813873291015625 0.009893798828125 0.00761016845703125 0.00762115478515625 0.00783355108261519 0.00059295654296875 0.0034197998046875 0.0027392578125 0.004990234375 0.00178375244140625 0.0032403564453125 0.0009326171875 0.00394989013671875 0.0536769069161587 0.00318389892578125 0.00873321533203125 0.00447113037109375 0.0009912109375 0.00254852294921875 0.002567138671875 0.00931396484375 0.0010418701171875 0.00782012939453125 0.0030023193359375 0.00170166015625 0.00547760009765625 0.057846818112062 0.0568998607059805 0.00899932861328125 3.0517578125e-007 0.0086614990234375 0.00205535888671875 0.0056304931640625 0.00296539306640625 0.003787841796875 0.0068182373046875 0.0042938232421875 0.00798065185546875 0.0489455325504489 0.0063726806640625 0.0095440673828125 0.0094158935546875 0.003494873046875 0.0096234130859375 0.002796630859375 0.0036334228515625 0.00995147705078125 0.00981964111328125
